GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister
playoff,AT&T Center San Antonio Texas,May 20 2017,9:00 PM,GSW,3,360,GSW,S. Curry makes 2-pt jump shot from 18 ft,80,SAS,,73,S. Curry - GSW,2-pt jump shot,make,18,
playoff,AT&T Center San Antonio Texas,May 20 2017,9:00 PM,GSW,3,0,GSW,S. Curry misses 3-pt jump shot from 32 ft,100,SAS,,88,S. Curry - GSW,3-pt jump shot,miss,32,
playoff,AT&T Center San Antonio Texas,May 20 2017,9:00 PM,GSW,4,224,GSW,S. Curry makes 3-pt jump shot from 26 ft,118,SAS,,100,S. Curry - GSW,3-pt jump shot,make,26,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,656,MEM,,2,GSW,S. Curry makes 2-pt hook shot from 4 ft,4,S. Curry - GSW,2-pt hook shot,make,4,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,611,MEM,,2,GSW,S. Curry misses 3-pt jump shot from 25 ft,4,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,519,MEM,,6,GSW,S. Curry makes 2-pt layup from 1 ft (assist by Z. Pachulia),8,S. Curry - GSW,2-pt layup,make,1,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,335,MEM,,8,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),16,S. Curry - GSW,2-pt layup,make,1,D. Green - GSW
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,268,MEM,,11,GSW,S. Curry makes 2-pt layup from 2 ft,21,S. Curry - GSW,2-pt layup,make,2,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,213,MEM,,13,GSW,S. Curry makes 2-pt layup from 3 ft,23,S. Curry - GSW,2-pt layup,make,3,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,124,MEM,,19,GSW,S. Curry misses 2-pt jump shot from 14 ft,26,S. Curry - GSW,2-pt jump shot,miss,14,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,1,87,MEM,,20,GSW,S. Curry makes 3-pt jump shot from 26 ft,29,S. Curry - GSW,3-pt jump shot,make,26,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,2,233,MEM,,45,GSW,S. Curry makes 2-pt jump shot from 17 ft (assist by S. Livingston),56,S. Curry - GSW,2-pt jump shot,make,17,S. Livingston - GSW
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,2,178,MEM,,47,GSW,S. Curry misses 3-pt jump shot from 25 ft,58,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,660,MEM,,57,GSW,S. Curry misses 2-pt jump shot from 17 ft,67,S. Curry - GSW,2-pt jump shot,miss,17,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,563,MEM,,59,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by D. Green),74,S. Curry - GSW,3-pt jump shot,make,26,D. Green - GSW
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,486,MEM,,62,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),79,S. Curry - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,394,MEM,,64,GSW,S. Curry makes 3-pt jump shot from 28 ft (assist by K. Durant),84,S. Curry - GSW,3-pt jump shot,make,28,K. Durant - GSW
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,316,MEM,,64,GSW,S. Curry makes 3-pt jump shot from 26 ft,87,S. Curry - GSW,3-pt jump shot,make,26,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,292,MEM,,66,GSW,S. Curry makes 2-pt layup from 1 ft,90,S. Curry - GSW,2-pt layup,make,1,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,268,MEM,,68,GSW,S. Curry misses 3-pt jump shot from 29 ft,90,S. Curry - GSW,3-pt jump shot,miss,29,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,170,MEM,,72,GSW,S. Curry misses 2-pt layup from 1 ft,94,S. Curry - GSW,2-pt layup,miss,1,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,3,4,MEM,,79,GSW,S. Curry makes 2-pt jump shot from 13 ft,98,S. Curry - GSW,2-pt jump shot,make,13,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,4,314,MEM,,100,GSW,S. Curry misses 3-pt jump shot from 27 ft,104,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,4,194,MEM,,104,GSW,S. Curry makes 2-pt jump shot from 11 ft,108,S. Curry - GSW,2-pt jump shot,make,11,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,4,80,MEM,,107,GSW,S. Curry makes 2-pt jump shot from 6 ft,111,S. Curry - GSW,2-pt jump shot,make,6,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,4,42,MEM,,109,GSW,S. Curry misses 3-pt jump shot from 26 ft,111,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,4,1,MEM,,111,GSW,S. Curry misses 3-pt jump shot from 35 ft,111,S. Curry - GSW,3-pt jump shot,miss,35,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,5,176,MEM,,117,GSW,S. Curry misses 3-pt jump shot from 26 ft,113,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,5,44,MEM,,124,GSW,S. Curry misses 2-pt layup from 2 ft,119,S. Curry - GSW,2-pt layup,miss,2,
regular,Oracle Arena Oakland California,January 6 2017,10:30 PM,MEM,5,12,MEM,,128,GSW,S. Curry misses 3-pt jump shot from 29 ft,119,S. Curry - GSW,3-pt jump shot,miss,29,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,698,CHO,,0,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Thompson),3,S. Curry - GSW,3-pt jump shot,make,27,K. Thompson - GSW
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,622,CHO,,3,GSW,S. Curry makes 3-pt jump shot from 26 ft,6,S. Curry - GSW,3-pt jump shot,make,26,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,572,CHO,,5,GSW,S. Curry makes 3-pt jump shot from 30 ft (assist by D. Green),12,S. Curry - GSW,3-pt jump shot,make,30,D. Green - GSW
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,407,CHO,,9,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),23,S. Curry - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,205,CHO,,13,GSW,S. Curry misses 3-pt jump shot from 28 ft,33,S. Curry - GSW,3-pt jump shot,miss,28,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,104,CHO,,17,GSW,S. Curry misses 2-pt layup from 1 ft,35,S. Curry - GSW,2-pt layup,miss,1,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,87,CHO,,17,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),38,S. Curry - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,64,CHO,,17,GSW,S. Curry misses 3-pt jump shot from 26 ft,38,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,1,2,CHO,,21,GSW,S. Curry makes 3-pt jump shot from 29 ft,41,S. Curry - GSW,3-pt jump shot,make,29,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,2,217,CHO,,45,GSW,S. Curry makes 3-pt jump shot from 27 ft,64,S. Curry - GSW,3-pt jump shot,make,27,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,2,192,CHO,,45,GSW,S. Curry makes 2-pt layup from 1 ft,66,S. Curry - GSW,2-pt layup,make,1,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,2,79,CHO,,51,GSW,S. Curry makes 3-pt jump shot from 31 ft,73,S. Curry - GSW,3-pt jump shot,make,31,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,548,CHO,,59,GSW,S. Curry misses 2-pt jump shot from 20 ft,84,S. Curry - GSW,2-pt jump shot,miss,20,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,516,CHO,,59,GSW,S. Curry misses 3-pt jump shot from 27 ft,84,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,413,CHO,,64,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Thompson),92,S. Curry - GSW,3-pt jump shot,make,27,K. Thompson - GSW
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,377,CHO,,64,GSW,S. Curry makes 2-pt layup from 1 ft,94,S. Curry - GSW,2-pt layup,make,1,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,298,CHO,,69,GSW,S. Curry misses 3-pt jump shot from 25 ft,98,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,79,CHO,,79,GSW,S. Curry makes 2-pt jump shot from 21 ft,102,S. Curry - GSW,2-pt jump shot,make,21,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,56,CHO,,79,GSW,S. Curry makes 3-pt jump shot from 26 ft,105,S. Curry - GSW,3-pt jump shot,make,26,
regular,Oracle Arena Oakland California,February 1 2017,10:30 PM,GSW,3,4,CHO,,83,GSW,S. Curry makes 3-pt jump shot from 29 ft (assist by A. Iguodala),108,S. Curry - GSW,3-pt jump shot,make,29,A. Iguodala - GSW
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,610,GSW,S. Curry misses 3-pt jump shot from 25 ft,7,PHI,,7,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,569,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),9,PHI,,7,S. Curry - GSW,2-pt layup,make,1,D. Green - GSW
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,270,GSW,S. Curry misses 3-pt jump shot from 27 ft,22,PHI,,23,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,172,GSW,S. Curry misses 3-pt jump shot from 27 ft,26,PHI,,29,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,128,GSW,S. Curry misses 3-pt jump shot from 24 ft,28,PHI,,31,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,74,GSW,S. Curry misses 3-pt jump shot from 26 ft,28,PHI,,31,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,1,0,GSW,S. Curry misses 2-pt hook shot from 6 ft,32,PHI,,31,S. Curry - GSW,2-pt hook shot,miss,6,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,2,351,GSW,S. Curry misses 3-pt jump shot from 27 ft,46,PHI,,40,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,2,291,GSW,S. Curry makes 2-pt layup from 1 ft,48,PHI,,45,S. Curry - GSW,2-pt layup,make,1,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,2,198,GSW,S. Curry misses 2-pt jump shot from 13 ft,52,PHI,,49,S. Curry - GSW,2-pt jump shot,miss,13,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,2,150,GSW,S. Curry misses 3-pt jump shot from 26 ft,54,PHI,,51,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,626,GSW,S. Curry makes 2-pt layup from 2 ft (assist by K. Durant),67,PHI,,59,S. Curry - GSW,2-pt layup,make,2,K. Durant - GSW
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,541,GSW,S. Curry misses 3-pt jump shot from 27 ft,71,PHI,,61,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,483,GSW,S. Curry misses 2-pt layup from 2 ft,73,PHI,,61,S. Curry - GSW,2-pt layup,miss,2,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,392,GSW,S. Curry makes 2-pt layup from 1 ft (assist by K. Durant),77,PHI,,65,S. Curry - GSW,2-pt layup,make,1,K. Durant - GSW
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,355,GSW,S. Curry misses 2-pt layup from 2 ft,77,PHI,,68,S. Curry - GSW,2-pt layup,miss,2,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,170,GSW,S. Curry misses 3-pt jump shot from 25 ft,84,PHI,,73,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,111,GSW,S. Curry misses 2-pt jump shot from 23 ft,87,PHI,,77,S. Curry - GSW,2-pt jump shot,miss,23,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,53,GSW,S. Curry misses 3-pt jump shot from 23 ft,89,PHI,,79,S. Curry - GSW,3-pt jump shot,miss,23,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,3,25,GSW,S. Curry makes 2-pt layup from 2 ft,93,PHI,,80,S. Curry - GSW,2-pt layup,make,2,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,4,351,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. West),106,PHI,,92,S. Curry - GSW,2-pt layup,make,1,D. West - GSW
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,4,319,GSW,S. Curry misses 3-pt jump shot from 27 ft,106,PHI,,93,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Wells Fargo Center Philadelphia Pennsylvania,February 27 2017,7:00 PM,GSW,4,222,GSW,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),110,PHI,,97,S. Curry - GSW,2-pt layup,make,2,D. Green - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,701,CLE,,0,GSW,S. Curry makes 2-pt layup from 3 ft (assist by D. Green),2,S. Curry - GSW,2-pt layup,make,3,D. Green - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,656,CLE,,0,GSW,S. Curry misses 3-pt jump shot from 30 ft,5,S. Curry - GSW,3-pt jump shot,miss,30,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,603,CLE,,0,GSW,S. Curry misses 3-pt jump shot from 23 ft,7,S. Curry - GSW,3-pt jump shot,miss,23,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,510,CLE,,2,GSW,S. Curry misses 3-pt jump shot from 25 ft,9,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,297,CLE,,12,GSW,S. Curry misses 2-pt layup from 3 ft,19,S. Curry - GSW,2-pt layup,miss,3,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,238,CLE,,14,GSW,S. Curry makes 3-pt jump shot from 28 ft (assist by A. Iguodala),25,S. Curry - GSW,3-pt jump shot,make,28,A. Iguodala - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,1,12,CLE,,22,GSW,S. Curry makes 3-pt jump shot from 26 ft,37,S. Curry - GSW,3-pt jump shot,make,26,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,2,271,CLE,,44,GSW,S. Curry misses 3-pt jump shot from 26 ft,58,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,2,258,CLE,,44,GSW,S. Curry misses 2-pt layup at rim,58,S. Curry - GSW,2-pt layup,miss,0,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,2,154,CLE,,46,GSW,S. Curry makes 2-pt jump shot from 22 ft (assist by D. Green),67,S. Curry - GSW,2-pt jump shot,make,22,D. Green - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,2,2,CLE,,49,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),78,S. Curry - GSW,3-pt jump shot,make,27,K. Durant - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,649,CLE,,49,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by K. Durant),84,S. Curry - GSW,3-pt jump shot,make,26,K. Durant - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,572,CLE,,49,GSW,S. Curry misses 2-pt jump shot from 19 ft,84,S. Curry - GSW,2-pt jump shot,miss,19,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,490,CLE,,55,GSW,S. Curry misses 2-pt jump shot from 3 ft,86,S. Curry - GSW,2-pt jump shot,miss,3,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,383,CLE,,58,GSW,S. Curry misses 3-pt jump shot from 23 ft,89,S. Curry - GSW,3-pt jump shot,miss,23,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,315,CLE,,58,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),92,S. Curry - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,168,CLE,,61,GSW,S. Curry misses 2-pt jump shot from 17 ft,94,S. Curry - GSW,2-pt jump shot,miss,17,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,88,CLE,,68,GSW,S. Curry misses 3-pt jump shot from 26 ft,94,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,11,CLE,,71,GSW,S. Curry misses 2-pt jump shot from 3 ft,95,S. Curry - GSW,2-pt jump shot,miss,3,
regular,Oracle Arena Oakland California,January 16 2017,8:00 PM,GSW,3,2,CLE,,71,GSW,S. Curry misses 3-pt jump shot from 26 ft,95,S. Curry - GSW,3-pt jump shot,miss,26,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,1,408,GSW,S. Curry makes 2-pt layup from 3 ft,13,DEN,,8,S. Curry - GSW,2-pt layup,make,3,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,1,392,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Durant),16,DEN,,8,S. Curry - GSW,3-pt jump shot,make,25,K. Durant - GSW
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,1,321,GSW,S. Curry misses 3-pt jump shot from 27 ft,20,DEN,,9,S. Curry - GSW,3-pt jump shot,miss,27,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,1,142,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),30,DEN,,17,S. Curry - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,1,37,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by P. McCaw),36,DEN,,19,S. Curry - GSW,3-pt jump shot,make,25,P. McCaw - GSW
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,2,289,GSW,S. Curry misses 3-pt jump shot from 25 ft,52,DEN,,32,S. Curry - GSW,3-pt jump shot,miss,25,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,2,233,GSW,S. Curry makes 2-pt layup from 2 ft,54,DEN,,36,S. Curry - GSW,2-pt layup,make,2,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,2,98,GSW,S. Curry misses 3-pt jump shot from 24 ft,58,DEN,,44,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,637,GSW,S. Curry misses 2-pt jump shot from 21 ft,68,DEN,,51,S. Curry - GSW,2-pt jump shot,miss,21,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,624,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),70,DEN,,51,S. Curry - GSW,2-pt layup,make,1,D. Green - GSW
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,456,GSW,S. Curry makes 3-pt jump shot from 25 ft,80,DEN,,56,S. Curry - GSW,3-pt jump shot,make,25,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,422,GSW,S. Curry misses 3-pt jump shot from 24 ft,81,DEN,,56,S. Curry - GSW,3-pt jump shot,miss,24,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,392,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Thompson),84,DEN,,58,S. Curry - GSW,3-pt jump shot,make,25,K. Thompson - GSW
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,252,GSW,S. Curry makes 3-pt jump shot from 29 ft,92,DEN,,66,S. Curry - GSW,3-pt jump shot,make,29,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,205,GSW,S. Curry makes 3-pt jump shot from 28 ft,95,DEN,,66,S. Curry - GSW,3-pt jump shot,make,28,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,183,GSW,S. Curry misses 3-pt jump shot from 34 ft,95,DEN,,66,S. Curry - GSW,3-pt jump shot,miss,34,
regular,Pepsi Center Denver Colorado,November 10 2016,9:00 PM,GSW,3,2,GSW,S. Curry misses 3-pt jump shot from 29 ft,99,DEN,,75,S. Curry - GSW,3-pt jump shot,miss,29,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,671,GSW,S. Curry misses 3-pt jump shot from 26 ft,0,LAL,,3,S. Curry - GSW,3-pt jump shot,miss,26,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,664,GSW,S. Curry misses 3-pt jump shot from 26 ft,0,LAL,,3,S. Curry - GSW,3-pt jump shot,miss,26,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,584,GSW,S. Curry makes 2-pt layup at rim,2,LAL,,8,S. Curry - GSW,2-pt layup,make,0,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,540,GSW,S. Curry misses 3-pt jump shot from 23 ft,2,LAL,,8,S. Curry - GSW,3-pt jump shot,miss,23,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,484,GSW,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),6,LAL,,8,S. Curry - GSW,2-pt layup,make,2,D. Green - GSW
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,312,GSW,S. Curry misses 2-pt jump shot from 21 ft,10,LAL,,14,S. Curry - GSW,2-pt jump shot,miss,21,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,1,284,GSW,S. Curry makes 2-pt jump shot from 21 ft,12,LAL,,16,S. Curry - GSW,2-pt jump shot,make,21,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,2,522,GSW,S. Curry misses 3-pt jump shot from 25 ft (block by L. Williams),21,LAL,,36,S. Curry - GSW,3-pt jump shot,miss,25,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,2,383,GSW,S. Curry misses 3-pt jump shot from 25 ft,27,LAL,,44,S. Curry - GSW,3-pt jump shot,miss,25,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,2,189,GSW,S. Curry makes 2-pt layup from 2 ft (assist by D. Green),41,LAL,,52,S. Curry - GSW,2-pt layup,make,2,D. Green - GSW
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,2,153,GSW,S. Curry misses 3-pt jump shot from 26 ft,41,LAL,,52,S. Curry - GSW,3-pt jump shot,miss,26,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,3,688,GSW,S. Curry misses 2-pt layup from 2 ft (block by T. Mozgov),49,LAL,,65,S. Curry - GSW,2-pt layup,miss,2,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,3,529,GSW,S. Curry misses 3-pt jump shot from 26 ft,56,LAL,,73,S. Curry - GSW,3-pt jump shot,miss,26,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,3,270,GSW,S. Curry misses 3-pt jump shot from 26 ft,70,LAL,,80,S. Curry - GSW,3-pt jump shot,miss,26,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,4,436,GSW,S. Curry misses 3-pt jump shot from 24 ft,87,LAL,,101,S. Curry - GSW,3-pt jump shot,miss,24,
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,4,302,GSW,S. Curry makes 2-pt layup from 1 ft (assist by D. Green),91,LAL,,107,S. Curry - GSW,2-pt layup,make,1,D. Green - GSW
regular,STAPLES Center Los Angeles California,November 4 2016,10:30 PM,LAL,4,278,GSW,S. Curry misses 3-pt jump shot from 25 ft,91,LAL,,109,S. Curry - GSW,3-pt jump shot,miss,25,
playoff,Quicken Loans Arena Cleveland Ohio,June 7 2017,9:00 PM,GSW,1,575,GSW,S. Curry misses 2-pt jump shot from 8 ft,6,CLE,,7,S. Curry - GSW,2-pt jump shot,miss,8,
playoff,Quicken Loans Arena Cleveland Ohio,June 7 2017,9:00 PM,GSW,1,231,GSW,S. Curry misses 3-pt jump shot from 25 ft,27,CLE,,23,S. Curry - GSW,3-pt jump shot,miss,25,
playoff,Quicken Loans Arena Cleveland Ohio,June 7 2017,9:00 PM,GSW,1,96,GSW,S. Curry makes 3-pt jump shot from 26 ft,32,CLE,,32,S. Curry - GSW,3-pt jump shot,make,26,
playoff,Quicken Loans Arena Cleveland Ohio,June 7 2017,9:00 PM,GSW,1,71,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),35,CLE,,32,S. Curry - GSW,3-pt jump shot,make,25,A. Iguodala - GSW
playoff,Quicken Loans Arena Cleveland Ohio,June 7 2017,9:00 PM,GSW,1,30,GSW,S. Curry misses 3-pt jump shot from 26 ft,37,CLE,,32,S. Curry - GSW,3-pt jump shot,miss,26,
