GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,2,245,CLE,,43,GSW,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),53,K. Thompson - GSW,2-pt layup,make,1,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,2,198,CLE,,45,GSW,K. Durant makes 2-pt dunk at rim (assist by K. Thompson),55,K. Durant - GSW,2-pt dunk,make,0,K. Thompson - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,2,72,CLE,,50,GSW,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),59,K. Durant - GSW,2-pt layup,make,2,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,3,692,CLE,,52,GSW,K. Durant makes 3-pt jump shot from 26 ft (assist by K. Thompson),63,K. Durant - GSW,3-pt jump shot,make,26,K. Thompson - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,3,658,CLE,,52,GSW,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Thompson),65,Z. Pachulia - GSW,2-pt layup,make,2,K. Thompson - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,3,543,CLE,,52,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by K. Durant),70,S. Curry - GSW,3-pt jump shot,make,27,K. Durant - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,3,421,CLE,,58,GSW,Z. Pachulia makes 2-pt layup from 2 ft (assist by S. Curry),75,Z. Pachulia - GSW,2-pt layup,make,2,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,3,88,CLE,,68,GSW,D. Green makes 2-pt hook shot from 3 ft (assist by S. Curry),89,D. Green - GSW,2-pt hook shot,make,3,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,3,14,CLE,,69,GSW,D. Green makes 3-pt jump shot from 24 ft (assist by P. McCaw),93,D. Green - GSW,3-pt jump shot,make,24,P. McCaw - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,4,459,CLE,,78,GSW,D. Green makes 2-pt dunk at rim (assist by K. Durant),100,D. Green - GSW,2-pt dunk,make,0,K. Durant - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,4,246,CLE,,84,GSW,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),105,K. Durant - GSW,3-pt jump shot,make,26,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,4,224,CLE,,84,GSW,K. Durant makes 3-pt jump shot from 23 ft (assist by S. Curry),108,K. Durant - GSW,3-pt jump shot,make,23,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,4,116,CLE,,89,GSW,J. McAdoo makes 2-pt layup from 2 ft (assist by M. Barnes),110,J. McAdoo - GSW,2-pt layup,make,2,M. Barnes - GSW
playoff,Oracle Arena Oakland California,June 1 2017,9:00 PM,GSW,4,78,CLE,,89,GSW,M. Barnes makes 3-pt jump shot from 27 ft (assist by S. Livingston),113,M. Barnes - GSW,3-pt jump shot,make,27,S. Livingston - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,1,650,CLE,,4,GSW,D. Green makes 3-pt jump shot from 27 ft (assist by K. Thompson),6,D. Green - GSW,3-pt jump shot,make,27,K. Thompson - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,1,617,CLE,,4,GSW,K. Thompson makes 3-pt jump shot from 25 ft (assist by Z. Pachulia),9,K. Thompson - GSW,3-pt jump shot,make,25,Z. Pachulia - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,1,506,CLE,,13,GSW,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),11,K. Durant - GSW,2-pt layup,make,2,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,597,CLE,,41,GSW,D. West makes 2-pt jump shot from 18 ft (assist by A. Iguodala),35,D. West - GSW,2-pt jump shot,make,18,A. Iguodala - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,517,CLE,,41,GSW,D. West makes 2-pt layup from 1 ft (assist by D. Green),37,D. West - GSW,2-pt layup,make,1,D. Green - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,300,CLE,,43,GSW,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),52,D. Green - GSW,2-pt dunk,make,0,A. Iguodala - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,280,CLE,,43,GSW,S. Curry makes 2-pt jump shot from 12 ft (assist by K. Durant),54,S. Curry - GSW,2-pt jump shot,make,12,K. Durant - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,253,CLE,,45,GSW,D. Green makes 3-pt jump shot from 24 ft (assist by S. Curry),57,D. Green - GSW,3-pt jump shot,make,24,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,205,CLE,,45,GSW,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),60,K. Durant - GSW,3-pt jump shot,make,26,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,165,CLE,,48,GSW,A. Iguodala makes 2-pt hook shot from 5 ft (assist by D. Green),63,A. Iguodala - GSW,2-pt hook shot,make,5,D. Green - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,128,CLE,,49,GSW,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),65,A. Iguodala - GSW,2-pt dunk,make,0,D. Green - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,105,CLE,,52,GSW,K. Durant makes 2-pt dunk at rim (assist by S. Curry),67,K. Durant - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,2,6,CLE,,57,GSW,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),71,A. Iguodala - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,3,667,CLE,,62,GSW,K. Durant makes 2-pt jump shot from 9 ft (assist by D. Green),76,K. Durant - GSW,2-pt jump shot,make,9,D. Green - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,3,619,CLE,,66,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Durant),79,K. Thompson - GSW,3-pt jump shot,make,26,K. Durant - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,3,457,CLE,,71,GSW,A. Iguodala makes 3-pt jump shot from 25 ft (assist by S. Curry),82,A. Iguodala - GSW,3-pt jump shot,make,25,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,3,306,CLE,,78,GSW,A. Iguodala makes 2-pt dunk at rim (assist by K. Durant),88,A. Iguodala - GSW,2-pt dunk,make,0,K. Durant - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,3,194,CLE,,86,GSW,K. Durant makes 3-pt jump shot from 25 ft (assist by K. Thompson),93,K. Durant - GSW,3-pt jump shot,make,25,K. Thompson - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,3,39,CLE,,90,GSW,P. McCaw makes 2-pt layup from 2 ft (assist by S. Curry),98,P. McCaw - GSW,2-pt layup,make,2,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,600,CLE,,98,GSW,K. Durant makes 3-pt jump shot from 25 ft (assist by P. McCaw),106,K. Durant - GSW,3-pt jump shot,make,25,P. McCaw - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,494,CLE,,102,GSW,K. Durant makes 2-pt dunk at rim (assist by A. Iguodala),110,K. Durant - GSW,2-pt dunk,make,0,A. Iguodala - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,462,CLE,,102,GSW,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),112,A. Iguodala - GSW,2-pt dunk,make,0,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,355,CLE,,106,GSW,K. Durant makes 2-pt jump shot from 15 ft (assist by S. Curry),116,K. Durant - GSW,2-pt jump shot,make,15,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,301,CLE,,106,GSW,K. Durant makes 2-pt layup from 2 ft (assist by S. Curry),118,K. Durant - GSW,2-pt layup,make,2,S. Curry - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,253,CLE,,108,GSW,S. Curry makes 2-pt layup from 1 ft (assist by K. Durant),122,S. Curry - GSW,2-pt layup,make,1,K. Durant - GSW
playoff,Oracle Arena Oakland California,June 12 2017,9:00 PM,GSW,4,165,CLE,,113,GSW,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),126,A. Iguodala - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,1,702,HOU,,0,GSW,K. Thompson makes 2-pt jump shot from 15 ft (assist by M. Barnes),2,K. Thompson - GSW,2-pt jump shot,make,15,M. Barnes - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,1,641,HOU,,2,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by D. Green),7,S. Curry - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,1,616,HOU,,2,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),10,K. Thompson - GSW,3-pt jump shot,make,26,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,1,427,HOU,,15,GSW,D. Green makes 2-pt dunk at rim (assist by S. Curry),14,D. Green - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,1,122,HOU,,23,GSW,A. Iguodala makes 3-pt jump shot from 27 ft (assist by S. Livingston),21,A. Iguodala - GSW,3-pt jump shot,make,27,S. Livingston - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,1,50,HOU,,23,GSW,J. McAdoo makes 2-pt dunk at rim (assist by S. Curry),23,J. McAdoo - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,556,HOU,,33,GSW,D. West makes 2-pt jump shot from 20 ft (assist by A. Iguodala),27,D. West - GSW,2-pt jump shot,make,20,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,524,HOU,,33,GSW,D. West makes 2-pt jump shot from 19 ft (assist by A. Iguodala),29,D. West - GSW,2-pt jump shot,make,19,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,303,HOU,,45,GSW,J. McGee makes 2-pt jump shot from 8 ft (assist by D. Green),35,J. McGee - GSW,2-pt jump shot,make,8,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,261,HOU,,45,GSW,I. Clark makes 2-pt layup from 2 ft (assist by D. Green),37,I. Clark - GSW,2-pt layup,make,2,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,242,HOU,,48,GSW,J. McGee makes 2-pt layup at rim (assist by D. Green),39,J. McGee - GSW,2-pt layup,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,162,HOU,,52,GSW,J. McGee makes 2-pt dunk at rim (assist by D. Green),44,J. McGee - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,81,HOU,,59,GSW,K. Thompson makes 2-pt layup from 3 ft (assist by S. Curry),48,K. Thompson - GSW,2-pt layup,make,3,S. Curry - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,65,HOU,,59,GSW,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),51,K. Thompson - GSW,3-pt jump shot,make,27,S. Curry - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,32,HOU,,59,GSW,J. McGee makes 2-pt dunk at rim (assist by K. Thompson),53,J. McGee - GSW,2-pt dunk,make,0,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,2,0,HOU,,61,GSW,A. Iguodala makes 3-pt jump shot from 27 ft (assist by K. Thompson),56,A. Iguodala - GSW,3-pt jump shot,make,27,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,3,664,HOU,,64,GSW,K. Thompson makes 2-pt layup from 1 ft (assist by S. Curry),58,K. Thompson - GSW,2-pt layup,make,1,S. Curry - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,3,599,HOU,,67,GSW,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),63,K. Thompson - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,3,382,HOU,,72,GSW,S. Curry makes 3-pt jump shot from 24 ft (assist by K. Thompson),70,S. Curry - GSW,3-pt jump shot,make,24,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,3,160,HOU,,80,GSW,S. Curry makes 3-pt jump shot from 25 ft (assist by A. Iguodala),78,S. Curry - GSW,3-pt jump shot,make,25,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,699,HOU,,85,GSW,D. West makes 2-pt layup from 2 ft (assist by M. Barnes),85,D. West - GSW,2-pt layup,make,2,M. Barnes - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,616,HOU,,89,GSW,K. Thompson makes 3-pt jump shot from 24 ft (assist by D. West),88,K. Thompson - GSW,3-pt jump shot,make,24,D. West - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,460,HOU,,92,GSW,M. Barnes makes 2-pt layup from 1 ft (assist by A. Iguodala),90,M. Barnes - GSW,2-pt layup,make,1,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,358,HOU,,92,GSW,I. Clark makes 3-pt jump shot from 26 ft (assist by D. Green),95,I. Clark - GSW,3-pt jump shot,make,26,D. Green - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,259,HOU,,92,GSW,S. Livingston makes 2-pt layup from 2 ft (assist by A. Iguodala),97,S. Livingston - GSW,2-pt layup,make,2,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,221,HOU,,92,GSW,M. Barnes makes 2-pt jump shot from 18 ft (assist by S. Livingston),99,M. Barnes - GSW,2-pt jump shot,make,18,S. Livingston - GSW
regular,Oracle Arena Oakland California,March 31 2017,10:30 PM,GSW,4,29,HOU,,98,GSW,A. Iguodala makes 2-pt dunk at rim (assist by K. Thompson),107,A. Iguodala - GSW,2-pt dunk,make,0,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,682,ORL,,0,GSW,K. Thompson makes 3-pt jump shot from 24 ft (assist by Z. Pachulia),3,K. Thompson - GSW,3-pt jump shot,make,24,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,664,ORL,,0,GSW,Z. Pachulia makes 2-pt dunk at rim (assist by S. Curry),5,Z. Pachulia - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,615,ORL,,2,GSW,K. Thompson makes 3-pt jump shot from 25 ft (assist by D. Green),8,K. Thompson - GSW,3-pt jump shot,make,25,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,533,ORL,,2,GSW,K. Thompson makes 2-pt jump shot from 10 ft (assist by D. Green),10,K. Thompson - GSW,2-pt jump shot,make,10,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,448,ORL,,4,GSW,K. Thompson makes 2-pt layup from 2 ft (assist by S. Curry),14,K. Thompson - GSW,2-pt layup,make,2,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,409,ORL,,4,GSW,Z. Pachulia makes 2-pt layup from 1 ft (assist by K. Thompson),16,Z. Pachulia - GSW,2-pt layup,make,1,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,384,ORL,,6,GSW,Z. Pachulia makes 2-pt layup from 1 ft (assist by S. Curry),18,Z. Pachulia - GSW,2-pt layup,make,1,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,355,ORL,,6,GSW,K. Thompson makes 3-pt jump shot from 27 ft (assist by S. Curry),21,K. Thompson - GSW,3-pt jump shot,make,27,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,289,ORL,,10,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),24,K. Thompson - GSW,3-pt jump shot,make,26,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,266,ORL,,10,GSW,S. Curry makes 2-pt layup from 1 ft (assist by A. Iguodala),26,S. Curry - GSW,2-pt layup,make,1,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,233,ORL,,10,GSW,K. Thompson makes 2-pt jump shot from 14 ft (assist by S. Curry),28,K. Thompson - GSW,2-pt jump shot,make,14,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,1,204,ORL,,10,GSW,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),31,K. Thompson - GSW,3-pt jump shot,make,26,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,537,ORL,,24,GSW,D. Green makes 2-pt dunk at rim (assist by S. Curry),45,D. Green - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,483,ORL,,27,GSW,A. Iguodala makes 2-pt dunk at rim (assist by D. Green),47,A. Iguodala - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,436,ORL,,27,GSW,D. West makes 2-pt jump shot from 20 ft (assist by M. Barnes),49,D. West - GSW,2-pt jump shot,make,20,M. Barnes - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,399,ORL,,27,GSW,D. West makes 2-pt dunk at rim (assist by K. Thompson),51,D. West - GSW,2-pt dunk,make,0,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,379,ORL,,29,GSW,K. Thompson makes 2-pt jump shot from 12 ft (assist by I. Clark),53,K. Thompson - GSW,2-pt jump shot,make,12,I. Clark - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,335,ORL,,31,GSW,I. Clark makes 3-pt jump shot from 29 ft (assist by M. Barnes),56,I. Clark - GSW,3-pt jump shot,make,29,M. Barnes - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,2,218,ORL,,33,GSW,M. Barnes makes 3-pt jump shot from 26 ft (assist by I. Clark),61,M. Barnes - GSW,3-pt jump shot,make,26,I. Clark - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,696,ORL,,50,GSW,S. Curry makes 3-pt jump shot from 27 ft (assist by D. Green),70,S. Curry - GSW,3-pt jump shot,make,27,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,572,ORL,,52,GSW,P. McCaw makes 2-pt layup from 2 ft (assist by D. Green),74,P. McCaw - GSW,2-pt layup,make,2,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,546,ORL,,52,GSW,Z. Pachulia makes 2-pt dunk at rim (assist by S. Curry),76,Z. Pachulia - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,475,ORL,,56,GSW,S. Curry makes 2-pt jump shot from 5 ft (assist by D. Green),78,S. Curry - GSW,2-pt jump shot,make,5,D. Green - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,446,ORL,,56,GSW,D. Green makes 2-pt layup at rim (assist by K. Thompson),80,D. Green - GSW,2-pt layup,make,0,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,330,ORL,,60,GSW,A. Iguodala makes 2-pt dunk at rim (assist by K. Thompson),84,A. Iguodala - GSW,2-pt dunk,make,0,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,296,ORL,,63,GSW,Z. Pachulia makes 2-pt layup from 2 ft (assist by K. Thompson),86,Z. Pachulia - GSW,2-pt layup,make,2,K. Thompson - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,279,ORL,,63,GSW,A. Iguodala makes 2-pt layup from 2 ft (assist by Z. Pachulia),88,A. Iguodala - GSW,2-pt layup,make,2,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,236,ORL,,66,GSW,S. Curry makes 3-pt jump shot from 26 ft (assist by S. Livingston),91,S. Curry - GSW,3-pt jump shot,make,26,S. Livingston - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,111,ORL,,69,GSW,A. Iguodala makes 2-pt dunk at rim (assist by S. Curry),95,A. Iguodala - GSW,2-pt dunk,make,0,S. Curry - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,3,80,ORL,,69,GSW,D. Green makes 2-pt dunk at rim (assist by A. Iguodala),97,D. Green - GSW,2-pt dunk,make,0,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,4,601,ORL,,78,GSW,D. West makes 2-pt dunk at rim (assist by A. Iguodala),105,D. West - GSW,2-pt dunk,make,0,A. Iguodala - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,4,444,ORL,,78,GSW,I. Clark makes 3-pt jump shot from 26 ft (assist by P. McCaw),112,I. Clark - GSW,3-pt jump shot,make,26,P. McCaw - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,4,420,ORL,,78,GSW,J. McAdoo makes 2-pt dunk at rim (assist by P. McCaw),114,J. McAdoo - GSW,2-pt dunk,make,0,P. McCaw - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,4,253,ORL,,83,GSW,J. McAdoo makes 2-pt jump shot from 14 ft (assist by M. Barnes),116,J. McAdoo - GSW,2-pt jump shot,make,14,M. Barnes - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,4,160,ORL,,85,GSW,K. Looney makes 2-pt dunk at rim (assist by P. McCaw),118,K. Looney - GSW,2-pt dunk,make,0,P. McCaw - GSW
regular,Oracle Arena Oakland California,March 16 2017,10:30 PM,GSW,4,11,ORL,,89,GSW,J. McAdoo makes 2-pt dunk at rim (assist by K. Looney),122,J. McAdoo - GSW,2-pt dunk,make,0,K. Looney - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,709,TOR,,0,GSW,K. Thompson makes 2-pt layup at rim (assist by D. Green),2,K. Thompson - GSW,2-pt layup,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,686,TOR,,0,GSW,D. Green makes 2-pt layup from 1 ft (assist by K. Thompson),4,D. Green - GSW,2-pt layup,make,1,K. Thompson - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,526,TOR,,4,GSW,S. Curry makes 2-pt jump shot from 13 ft (assist by K. Durant),13,S. Curry - GSW,2-pt jump shot,make,13,K. Durant - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,500,TOR,,4,GSW,K. Thompson makes 3-pt jump shot from 28 ft (assist by S. Curry),16,K. Thompson - GSW,3-pt jump shot,make,28,S. Curry - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,439,TOR,,4,GSW,K. Durant makes 3-pt jump shot from 26 ft (assist by S. Curry),22,K. Durant - GSW,3-pt jump shot,make,26,S. Curry - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,386,TOR,,6,GSW,K. Durant makes 2-pt layup from 1 ft (assist by D. Green),24,K. Durant - GSW,2-pt layup,make,1,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,323,TOR,,8,GSW,D. Green makes 3-pt jump shot from 26 ft (assist by Z. Pachulia),27,D. Green - GSW,3-pt jump shot,make,26,Z. Pachulia - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,284,TOR,,10,GSW,K. Thompson makes 2-pt jump shot from 15 ft (assist by D. Green),29,K. Thompson - GSW,2-pt jump shot,make,15,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,238,TOR,,10,GSW,K. Thompson makes 2-pt jump shot from 15 ft (assist by D. Green),31,K. Thompson - GSW,2-pt jump shot,make,15,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,120,TOR,,12,GSW,I. Clark makes 2-pt jump shot from 20 ft (assist by S. Curry),33,I. Clark - GSW,2-pt jump shot,make,20,S. Curry - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,102,TOR,,12,GSW,J. McGee makes 2-pt dunk at rim (assist by D. Green),35,J. McGee - GSW,2-pt dunk,make,0,D. Green - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,48,TOR,,17,GSW,D. Green makes 3-pt jump shot from 26 ft (assist by A. Iguodala),38,D. Green - GSW,3-pt jump shot,make,26,A. Iguodala - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,1,36,TOR,,17,GSW,A. Iguodala makes 2-pt dunk at rim (assist by K. Durant),40,A. Iguodala - GSW,2-pt dunk,make,0,K. Durant - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,2,597,TOR,,24,GSW,K. Durant makes 2-pt dunk at rim (assist by D. West),46,K. Durant - GSW,2-pt dunk,make,0,D. West - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,2,478,TOR,,29,GSW,S. Livingston makes 2-pt dunk at rim (assist by K. Durant),48,S. Livingston - GSW,2-pt dunk,make,0,K. Durant - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,2,316,TOR,,38,GSW,Z. Pachulia makes 2-pt jump shot from 5 ft (assist by S. Curry),50,Z. Pachulia - GSW,2-pt jump shot,make,5,S. Curry - GSW
regular,Oracle Arena Oakland California,December 28 2016,10:30 PM,GSW,2,256,TOR,,42,GSW,D. Green makes 2-pt layup from 1 ft (assist by S. Curry),52,D. Green - GSW,2-pt layup,make,1,S. Curry - GSW
